name,s,betx,bety,alfx,alfy,dx,dy,mux,muy
B2RE_1,47.23074299566812,24.609577596726137,140.52575370382394,6.3217227644790395,17.430161240122207,-0.1226876460431857,3.00171849901444e-17,2.1159232450778953,0.39984669153971575
XCB2RE,48.14319299566813,14.46438696739331,110.45627640508175,4.803165048119762,15.483047140654982,-0.06576565667475452,2.6577001517497066e-17,2.12362300278825,0.40101231942533366
B2RE_2,48.14319299566813,14.46438696739331,110.45627640508175,4.803165048119762,15.483047140654982,-0.06576565667475452,2.6577001517497066e-17,2.12362300278825,0.40101231942533366
CB2RE,49.05564299566811,7.082130608882822,84.01572826249374,3.2846075642959796,13.519264957011734,-0.023793657637297426,2.3136818047130478e-17,2.1379900572872117,0.40251982943211173
DB2XC4,49.05564299566811,7.082130608882822,84.01572826249374,3.2846075642959796,13.519264957011734,-0.023793657637297426,2.3136818047130478e-17,2.1379900572872117,0.40251982943211173
DXC4E::0,49.31964299566811,5.463871141478789,77.03000485041852,2.845163145567793,12.941808573576203,-0.013815646786833842,2.2139664953804132e-17,2.1447465657367135,0.40304212287949837
XC4E,49.449642995668114,4.752259824678534,73.70210057916772,2.628770060588003,12.657455051429922,-0.008902232352893441,2.1648642597241937e-17,2.148807353511919,0.4033167186248482
DXC4E::1,49.449642995668114,4.752259824678534,73.70210057916772,2.628770060588003,12.657455051429922,-0.008902232352893441,2.1648642597241937e-17,2.148807353511919,0.4033167186248482
DXC4TCA,49.57964299566812,4.096910709973026,70.44812822367497,2.412376975608214,12.37310152928364,-0.003988817918953042,2.1157620240679726e-17,2.153497085189936,0.40360385555791556
DXC4TCB,49.60950499566812,3.9543182625797106,69.71110763977077,2.3626698194261646,12.307783337911852,-0.002860168827981286,2.1044828628282332e-17,2.154677892267017,0.4036716748598048
DXTCAVF,49.801004995668116,3.110458962590643,65.07744110944695,2.043906159629013,11.88890872644253,0.00437766858816938,2.0321514926115696e-17,2.1633726384686645,0.40412417974221626
DTCWIG,50.834454795668115,0.6636933363246625,42.84037441139275,0.3236646950617336,9.628408029585804,0.04343741600411413,1.641807680161766e-17,2.2911349835452164,0.4072394475473943
WIGE1,51.13782873967011,0.6205096957832975,37.19967117188736,-0.18132010220810232,8.964827648782906,0.05490358458365916,1.527220457928355e-17,2.3695020824301847,0.4084489490443509
DWE::0,51.38182899383696,0.8080955789653669,32.95484161724491,-0.5874530009786242,8.431116293296558,0.06412569512756988,-0.00030500015947008074,2.4254906827656297,0.40955808378457204
WIGE2_1,51.508354389228614,0.9833979799038133,30.856357524079918,-0.7980585826509268,8.154361164957812,0.06890757733190017,-0.0006213143072778388,2.448156471460405,0.4101895745891647
YCWIGE,51.75235464339546,1.4719360367338634,27.00743567100108,-1.2041696721860722,7.620649809424598,0.07812885641612613,-0.0009263173625647555,2.48065953846362,0.4115348187793777
WIGE2_2,51.75235464339546,1.4719360367338634,27.00743567100108,-1.2041696721860722,7.620649809424598,0.07812885641612613,-0.0009263173625647555,2.48065953846362,0.4115348187793777
DWE::1,51.99635489756231,2.1586688041973368,23.41862655304468,-1.610250657416685,7.086938453825556,0.08735013550035181,-0.0006213143111474085,2.5025139237619687,0.41307898620223915
WIGE3,52.122880292953965,2.5927889858000057,21.660287725111427,-1.8208406287149752,6.810183325485096,0.09213151128589399,-0.0003050001644980774,2.511029783289025,0.4139730886790628
DYAGW,52.366880547120815,3.580414618750179,18.46726923211045,-2.22686760539138,6.276471970027497,0.10135166860749063,-5.7113360507673145e-12,2.5237890426920844,0.4159148117051903
SYAG,52.63386215757581,4.888111058231172,15.271775473664569,-2.671209221894092,5.692493806304417,0.11144023371482585,-4.294076020395165e-12,2.533952922578229,0.4184451213445478
DYAGQ,52.63386215757581,4.888111058231172,15.271775473664569,-2.671209221894092,5.692493806304417,0.11144023371482585,-4.294076020395165e-12,2.533952922578229,0.4184451213445478
Q1ER,52.84699480311881,6.102357236713438,12.944623774428376,-3.0259291746604204,5.226301356713886,0.11949398156433015,-3.16267083042429e-12,2.5401653460418085,0.42085778765354775
DM11Q,53.44319480311881,7.995685664850755,10.404571074129272,0.16155467902049,-0.5640411971064939,0.12413666603524348,-3.105204749244705e-13,2.5531203660214254,0.429436878195927
M11E,53.62187780311881,7.942048840393486,10.610185091274898,0.1386239863101376,-0.5866783293488765,0.12010034080149751,4.914318933955508e-13,2.5566893585053236,0.43214364432080055
DTM11,53.62187780311881,7.942048840393486,10.610185091274898,0.1386239863101376,-0.5866783293488765,0.12010034080149751,4.914318933955508e-13,2.5566893585053236,0.43214364432080055
IM2452,54.53809480311881,7.795758039008176,11.791583764895254,0.021044303391219103,-0.7027527482455754,0.09940363324293269,4.603532054267409e-12,2.575263524578221,0.44519506501821426
D1ET2A,54.53809480311881,7.795758039008176,11.791583764895254,0.021044303391219103,-0.7027527482455754,0.09940363324293269,4.603532054267409e-12,2.575263524578221,0.44519506501821426
XC2460,56.99104280311881,8.464682781952378,16.00149624174872,-0.29374667740983007,-1.0135137510252883,0.043993236565762955,1.5612679303674818e-11,2.624084489778425,0.47376950970205645
D1ET2B,56.99104280311881,8.464682781952378,16.00149624174872,-0.29374667740983007,-1.0135137510252883,0.043993236565762955,1.5612679303674818e-11,2.624084489778425,0.47376950970205645
B1RE,58.406583506734385,9.553448881454475,19.124689526712903,-0.4754054188323779,-1.1928468834565822,0.012017152319370804,2.1965808698848978e-11,2.649241967793785,0.4866620970147847
CB1RE,59.46960610816634,10.709089255663775,21.7934923700233,-0.6118138684136893,-1.3170921997829432,1.0931864054510901e-05,2.6731187369481906e-11,2.6659980289520875,0.494952935546345
ENDBC20,59.46960610816634,10.709089255663775,21.7934923700233,-0.6118138684136893,-1.3170921997829432,1.0931864054510901e-05,2.6731187369481906e-11,2.6659980289520875,0.494952935546345
BEGFF20,59.46960610816634,10.709089255663775,21.7934923700233,-0.6118138684136893,-1.3170921997829432,1.0931864054510901e-05,2.6731187369481906e-11,2.6659980289520875,0.494952935546345
D11FF,59.46960610816634,10.709089255663775,21.7934923700233,-0.6118138684136893,-1.3170921997829432,1.0931864054510901e-05,2.6731187369481906e-11,2.6659980289520875,0.494952935546345
MFFF,59.853427108166336,11.197648926470265,22.823033764157245,-0.6610702906252703,-1.365255545999464,1.0376301557680853e-05,2.844933978677706e-11,2.671577565593823,0.497692113219535
Q5FF,59.853427108166336,11.197648926470265,22.823033764157245,-0.6610702906252703,-1.365255545999464,1.0376301557680853e-05,2.844933978677706e-11,2.671577565593823,0.497692113219535
D10FF,60.31432710816633,13.025271416187643,21.833876218244615,-3.4346240950302853,3.4399044706946613,1.0217411732818194e-05,2.907804112105489e-11,2.6777540484034597,0.5009242879432441
M1FF,60.45207510816633,13.990138073379992,20.897348636601453,-3.569954245071527,3.3589425662362493,1.0321036955143506e-05,2.8834102788667528e-11,2.6793781327465203,0.5019506425304057
